ReviewText,Rating,Sentiment
i have ordered chicken tikka biryani... food was awesome but quantity is less and oily.  please try to work on it. delivery and packing also good,4,Positive
"went here with friends to have dinner. it's a small food counter in sln terminus at l3. they have limited food options in menu but for vegeterians what i tried was good. i tried paneer tikka which was very nice. they also have another food counter bankok169 found that food also bit okay kind. i was happy with chilly garlic noodles but quite disappointed with vietnamese rice not up to the mark and rice was also very dry.
must try place if u r tandoori item lovers also got review from friends tangdi chicken was very good.
zomato gold is add- on advantage 😀",4,Positive
ordered chicken tandoori biryani very bad in taste and smells like a hell. need to improve a lot and check before sending any parcels to customers. delivery was on time,1,Very Negative
"awesome chicken curry dishes, tried all of them, do try chicken tangdi masala. very good packaging and more than enough quantity for one person.",5,Positive
received something's,1,Very Negative
"i have ordered paneer tikka biryani, and very much satisfied with it...",4,Positive
food is tasty... nice quantity for veg biryani and pbm ... just need to reduce the oil quantity... rest all is cool.. also they serve good butter tandori roti...,4,Positive
"second time i oouder for tandoori food works
first time thay give me very oile food
now i oouder tandoori chicken full
tandoori chicken to much roasted
and green chutney spoiled price is very high and guality is very low you really desipointed me guys i never oouder there again",1,Very Negative
not at all worth for the money spent,1,Very Negative
"some great indian food delivered at my doorstep.

the paneer jahangiri is an absolute favourite with me & my dad being paneer enthusiasts. soft and tenddr paneer and the gravy tasted more of spinach than colored cream.

kulchas surprisingly were hot, with a good layering of masala and were extremely filling. all in all a good little home delivery experience!",4,Positive
tandoori chicken tikka briyani.... chicken tikka is not a good taste and briyani with full of oil..... overall taste is not satisfactory.... restaurant guys please maintain food quality to be best,2,Negative
had ordered chicken tandoori and fish tikka.. extremely disappointed with fish tikka.. fish used was stale and tasted worse.. packaging was ridiculous (was charge 20 bucks for packaging though).. never ever would order again from this pathetic place..,1,Very Negative
i don't like spicy food but after eating biryani here i feel like it would be good if it is spicy,2,Negative
ordered chicken tikha & chicken tandoori biryani  food very oily also requested for less masala still they did not take note i think restaurant guys are very interested in making money than quality. delivery was quick and good 5* for zomato delivery.,1,Very Negative
"the food was too awesome and quick. chicken was finger licking good.... served as hot and too quickly and still had the best taste.😋
paneer tikka could improve.",4,Positive
not bad,5,Positive
"if u r to order anything from them, just add an extra quantity.....they even serve tandoori chicken which looks like a polio affected chicken has been prepared for the dish...",1,Very Negative
can be better if provided fresh food,2,Negative
good sarvece,5,Positive
i had ordered chicken tikka biryani and tandoori chicken.. it was delivered before time(only good thing) .. biryani was too cold.. looks like they serve chilled biryani.. and the lemon was rotten.. pathetic experience..,2,Negative
"at first accepted the order, but after waiting for 45mins they have declined the order. least bothered to respond to the calls. switched off the mobile. i dont understand why do these restaurants provide their mobile number, if they dont have intention to respond to customers. in case of cancelling the order why should the restaurant accept the order first and y should they regret to decline the order that too after 45 mins.",1,Very Negative
